Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000237613	FAM138A	1	-	34554	36081	0.633512	0.168776	0.326331
ENSG00000239906	RP11-34P13.14	1	-	139790	140339	0.136223	0.036292	0.070170
ENSG00000238009	RP11-34P13.7	1	-	89295	133723	0.180501	0.048088	0.092979
ENSG00000239945	RP11-34P13.8	1	-	89551	91105	0.228772	0.060948	0.117844
ENSG00000233750	CICP27	1	+	131025	134836	0.113162	0.030148	0.058291
ENSG00000268903	RP11-34P13.15	1	-	135141	135895	2.122957	0.565584	1.093565
ENSG00000269981	RP11-34P13.16	1	-	137682	137965	5.706244	1.520220	2.939368
ENSG00000279928	FO538757.3	1	+	182393	184158	0.100000	0.026641	0.051511
ENSG00000241860	RP11-34P13.13	1	-	141474	173862	0.104333	0.027796	0.053743
ENSG00000222623	RNU6-1100P	1	-	157784	157887	0.000000	0.000000	0.000000
ENSG00000241599	RP11-34P13.9	1	+	160446	161525	0.000000	0.000000	0.000000
ENSG00000223972	DDX11L1	1	+	11869	14409	0.114538	0.030514	0.059000
ENSG00000227232	WASH7P	1	-	14404	29570	29.845970	7.951366	15.374084
ENSG00000278267	MIR6859-3	1	-	17369	17436	64.436752	17.166813	33.192287
ENSG00000243485	RP11-34P13.3	1	+	29554	31109	0.027995	0.007458	0.014421
ENSG00000274890	MIR1302-9	1	+	30366	30503	0.019324	0.005148	0.009954
ENSG00000275135	FO538757.1	1	+	200880	201017	0.032091	0.008549	0.016531
ENSG00000236679	RP4-669L17.1	1	-	347982	348366	0.732911	0.195258	0.377533
ENSG00000228463	AP006222.2	1	-	257864	297502	2.493692	0.664353	1.284536
ENSG00000241670	AP006222.1	1	-	258568	259024	5.420020	1.443966	2.791929
ENSG00000279457	FO538757.2	1	-	184923	200322	42.929119	11.436892	22.113401
ENSG00000273874	MIR6859-2	1	-	187891	187958	29.082838	7.748058	14.980985
ENSG00000231709	RP5-857K21.1	1	-	585989	588453	0.190928	0.050866	0.098350
ENSG00000235146	RP5-857K21.2	1	+	587629	594768	0.000000	0.000000	0.000000
ENSG00000239664	RP5-857K21.3	1	-	594453	597498	0.000000	0.000000	0.000000
ENSG00000236743	RP5-857K21.15	1	-	357383	359681	0.050296	0.013400	0.025908
ENSG00000236601	RP4-669L17.2	1	+	358857	365704	0.083780	0.022320	0.043156
ENSG00000237094	RP4-669L17.10	1	-	365389	501617	0.773561	0.206087	0.398472
ENSG00000269732	WBP1LP7	1	+	439870	440232	0.000000	0.000000	0.000000
ENSG00000278566	OR4F29	1	-	450740	451678	0.000000	0.000000	0.000000
ENSG00000224813	RP4-669L17.4	1	-	485032	485211	0.000000	0.000000	0.000000
ENSG00000233653	CICP7	1	+	487101	489906	0.040739	0.010853	0.020985
ENSG00000250575	RP4-669L17.8	1	-	491225	493241	9.756176	2.599176	5.025545
ENSG00000224956	RP11-206L10.1	1	-	726231	728147	8.689215	2.314923	4.475938
ENSG00000235373	RP11-206L10.3	1	-	741813	750016	0.145494	0.038762	0.074946
ENSG00000240618	RP11-206L10.5	1	-	759032	764925	1.104662	0.294297	0.569027
ENSG00000229905	RP11-206L10.4	1	+	760911	761989	0.166667	0.044402	0.085853
ENSG00000228327	RP11-206L10.2	1	-	764857	778626	3.529820	0.940391	1.818261
ENSG00000237491	RP11-206L10.9	1	+	778770	810060	0.957592	1.592763	3.079631
ENSG00000230092	RP11-206L10.8	1	-	800879	817712	1.080276	0.287800	0.556466
ENSG00000177757	FAM87B	1	+	817371	819837	0.834617	0.222353	0.429923
ENSG00000230368	FAM41C	1	-	868071	876903	0.087313	0.023261	0.044976
ENSG00000234711	TUBB8P11	1	+	873292	874349	0.000000	0.000000	0.000000
ENSG00000272438	RP11-54O7.16	1	+	904834	915976	0.430199	0.114611	0.221602
ENSG00000230699	RP11-54O7.1	1	+	911435	914948	0.323365	0.086149	0.166570
ENSG00000241180	RP11-54O7.2	1	+	914171	914971	0.221219	0.058936	0.113953
ENSG00000223764	RP11-54O7.3	1	-	916865	921016	1.813102	0.483035	0.933955
ENSG00000228794	LINC01128	1	+	825138	859446	2.351236	0.626401	1.211155
ENSG00000225880	LINC00115	1	-	826206	827522	29.474564	7.852418	15.182768
ENSG00000187634	SAMD11	1	+	924880	944581	3.396159	0.904782	1.749410
ENSG00000188976	NOC2L	1	-	944204	959309	33.002052	8.792189	16.999826
ENSG00000187583	PLEKHN1	1	+	966497	975865	0.465937	0.124132	0.240011
ENSG00000187642	PERM1	1	-	975204	982093	0.672897	0.179269	0.346619
ENSG00000187961	KLHL17	1	+	960587	965715	17.220808	4.587854	8.870684
ENSG00000277294	AL645608.1	1	+	965110	965166	39.122807	10.422839	20.152716
ENSG00000272512	RP11-54O7.17	1	-	995966	998051	7.529917	2.006071	3.878767
ENSG00000188290	HES4	1	-	998962	1000172	57.144009	15.223928	29.435694
ENSG00000187608	ISG15	1	+	1001138	1014541	22.477724	5.988367	11.578596
ENSG00000231702	RP11-54O7.10	1	-	1008076	1008229	2.581059	0.687629	1.329540
ENSG00000224969	RP11-54O7.11	1	-	1011997	1013193	0.430998	0.114824	0.222013
ENSG00000217801	RP11-465B22.3	1	+	1059734	1069355	0.766215	0.204130	0.394688
ENSG00000273443	RP11-54O7.18	1	-	1062208	1063288	0.493365	0.131439	0.254139
ENSG00000186891	TNFRSF18	1	-	1203508	1206691	0.706569	0.188239	0.363964
ENSG00000186827	TNFRSF4	1	-	1211326	1214138	0.651947	0.173687	0.335827
ENSG00000205231	TTLL10-AS1	1	-	1173056	1179555	0.123726	0.032962	0.063733
ENSG00000162571	TTLL10	1	+	1173884	1197935	0.071041	0.018926	0.036594
ENSG00000188157	AGRN	1	+	1020123	1056118	20.057505	5.343587	10.331906
ENSG00000242590	RP11-54O7.14	1	+	1055033	1056116	57.221394	15.244545	29.475555
ENSG00000131591	C1orf159	1	-	1081818	1116361	2.642175	0.703911	1.361022
ENSG00000230021	RP5-857K21.4	1	-	601436	724707	0.151437	0.040345	0.078007
ENSG00000223659	RP5-857K21.5	1	-	627377	629010	0.000000	0.000000	0.000000
ENSG00000225972	MTND1P23	1	+	629062	629433	221.598755	59.036877	114.148674
ENSG00000225630	MTND2P28	1	+	629640	630683	1602.959473	428.982086	829.443176
ENSG00000276171	AC114498.1	1	+	630896	630958	165.253967	44.025871	85.124672
ENSG00000237973	RP5-857K21.6	1	+	631074	632616	242.343521	69.235527	133.867920
ENSG00000278791	MIR6723	1	-	632325	632413	0.000000	0.000000	0.000000
ENSG00000229344	RP5-857K21.7	1	+	632757	633438	13.447948	3.582713	6.927229
ENSG00000240409	MTATP8P1	1	+	633535	633741	47.516907	12.659140	24.476637
ENSG00000248527	MTATP6P1	1	+	633696	634376	1561.969727	416.129639	804.592834
ENSG00000198744	RP5-857K21.11	1	+	634376	634922	96.888176	25.812307	49.908482
ENSG00000268663	WBP1LP6	1	+	674842	675265	0.346698	0.092365	0.178589
ENSG00000273547	OR4F16	1	-	685716	686654	0.000000	0.000000	0.000000
ENSG00000229376	CICP3	1	+	722092	724903	0.266173	0.070912	0.137110
ENSG00000176022	B3GALT6	1	+	1232265	1235041	13.940944	3.714150	7.181364
ENSG00000184163	FAM132A	1	-	1242446	1246722	2.181717	0.581239	1.123834
ENSG00000260179	RP5-902P8.12	1	-	1249777	1251334	1.825096	0.486230	0.940133
ENSG00000078808	SDF4	1	-	1216908	1232031	81.647171	21.751900	42.057621
ENSG00000160087	UBE2J2	1	-	1253909	1273885	33.761990	8.994646	17.391281
ENSG00000230415	RP5-902P8.10	1	+	1275223	1280420	18.621832	4.961105	9.592371
ENSG00000162572	SCNN1D	1	+	1280436	1292029	30.639704	8.162827	15.782948
ENSG00000224051	CPTP	1	+	1324756	1328897	20.030294	5.336339	10.317890
ENSG00000131584	ACAP3	1	-	1292376	1309609	47.867321	12.752496	24.657139
ENSG00000278073	MIR6726	1	-	1296110	1296170	0.065574	0.138987	0.268733
ENSG00000169972	PUSL1	1	+	1308567	1311677	7.593598	2.023036	3.911571
ENSG00000127054	CPSF3L	1	-	1311585	1324691	75.983315	20.242971	39.140087
ENSG00000274153	MIR6727	1	-	1312502	1312566	4.076923	34.772987	67.234085
ENSG00000240731	RP5-890O3.9	1	-	1317581	1318689	93.647667	24.948992	48.239246
ENSG00000169962	TAS1R3	1	+	1331314	1335306	1.207399	0.321667	0.621948
ENSG00000107404	DVL1	1	-	1335276	1349350	157.745117	42.025410	81.256760
ENSG00000275884	MIR6808	1	-	1339650	1339708	1.203390	13.051974	25.236187
ENSG00000223663	RP5-890O3.3	1	+	1378666	1379032	0.817439	0.218502	0.422478
ENSG00000175756	AURKAIP1	1	-	1373730	1375495	66.864609	17.813627	34.442913
ENSG00000162576	MXRA8	1	-	1352689	1361777	341.827789	91.067497	176.080353
ENSG00000272455	RP4-758J18.13	1	+	1409096	1410618	14.010381	4.508333	8.716929
ENSG00000224870	RP4-758J18.2	1	+	1399522	1402046	17.170097	5.140997	9.940195
ENSG00000242485	MRPL20	1	-	1401908	1407313	38.279228	10.198099	19.718176
ENSG00000264293	RN7SL657P	1	-	1405460	1405752	11.477816	6.679601	12.915110
ENSG00000205116	TMEM88B	1	+	1426128	1427787	2.819106	0.751048	1.452162
ENSG00000235098	ANKRD65	1	-	1418420	1421769	30.469933	8.117598	15.695497
ENSG00000225905	RP4-758J18.7	1	+	1420245	1422691	9.548803	2.543929	4.918725
ENSG00000225285	RP4-758J18.10	1	-	1430539	1434573	9.458872	2.519970	4.872400
ENSG00000221978	CCNL2	1	-	1385711	1399328	221.911514	59.120197	114.309784
ENSG00000215915	ATAD3C	1	+	1449689	1470158	34.462917	9.181382	17.752338
ENSG00000179403	VWA1	1	+	1434861	1442882	274.466614	73.121582	141.381668
ENSG00000160072	ATAD3B	1	+	1471769	1497848	23.961502	6.383665	12.342911
ENSG00000205090	TMEM240	1	-	1535174	1540453	16.432610	4.377867	8.464671
ENSG00000197785	ATAD3A	1	+	1512151	1534687	7.502441	1.998751	3.864614
ENSG00000228594	C1orf233	1	-	1598012	1600096	1.003837	0.267564	0.517338
ENSG00000160075	SSU72	1	-	1541673	1574869	36.076172	9.611175	18.583351
ENSG00000215014	RP5-832C2.5	1	+	1574975	1577075	2.239886	0.596862	1.154042
ENSG00000272106	RP11-345P4.9	1	-	1613758	1615795	20.757851	5.530169	10.692664
ENSG00000197530	MIB2	1	+	1615415	1630610	36.498730	9.723750	18.801016
ENSG00000008130	NADK	1	-	1751232	1780457	41.013458	10.926534	21.126617
ENSG00000189409	MMP23B	1	+	1632095	1701810	0.644436	0.171686	0.331958
ENSG00000248333	CDK11B	1	-	1635227	1722818	43.515560	11.593127	22.415485
ENSG00000272004	RP11-345P4.10	1	+	1659325	1662602	0.025000	0.006660	0.012878
ENSG00000189339	SLC35E2B	1	-	1659529	1692728	61.042690	16.262590	31.443960
ENSG00000269737	RP11-345P4.7	1	+	1671990	1673411	8.608650	2.293460	4.434438
ENSG00000269227	RP11-345P4.6	1	+	1673275	1674397	7.352590	1.958828	3.787424
ENSG00000215914	MMP23A	1	+	1699942	1701782	2.254671	0.600675	1.161413
ENSG00000008128	CDK11A	1	-	1702730	1724324	37.487514	9.987175	19.310354
ENSG00000268575	RP1-283E3.8	1	-	1702736	1737688	30.596060	8.151199	15.760467
ENSG00000227775	RP1-283E3.4	1	+	1724512	1737251	9.490752	2.528464	4.888822
ENSG00000215790	SLC35E2	1	-	1724838	1745992	11.323100	3.016625	5.832690
ENSG00000231050	RP1-140A9.1	1	+	1891471	1892658	2.104856	0.560762	1.084241
ENSG00000169885	CALML6	1	+	1914827	1917296	0.990521	0.263888	0.510231
ENSG00000178821	TMEM52	1	-	1917590	1919273	1.007527	0.268419	0.518992
ENSG00000187730	GABRD	1	+	2019324	2030751	0.428942	0.114276	0.220954
ENSG00000142609	CFAP74	1	-	1921951	2003837	0.037003	0.009858	0.019061
ENSG00000067606	PRKCZ	1	+	2050470	2185395	0.033192	0.008843	0.017098
ENSG00000271806	RP5-892K4.1	1	-	2141084	2145279	0.017874	0.004762	0.009207
ENSG00000182873	RP11-181G12.2	1	-	2181794	2184389	5.174164	1.378466	2.665286
ENSG00000162585	C1orf86	1	-	2184461	2212720	13.584188	3.619010	6.997409
ENSG00000234396	RP11-181G12.4	1	+	2212523	2220738	0.481595	0.128303	0.248076
ENSG00000078369	GNB1	1	-	1785285	1891117	139.940079	40.919353	79.118179
ENSG00000116151	MORN1	1	-	2321253	2391707	2.401140	1.069501	2.067896
ENSG00000272161	RP4-713A8.1	1	-	2326201	2326693	1.178499	0.313968	0.607062
ENSG00000269896	RP4-740C4.5	1	-	2350414	2352820	4.549647	1.886984	3.648511
ENSG00000272420	RP4-740C4.7	1	-	2363061	2363628	1.794014	0.477949	0.924122
ENSG00000157933	SKI	1	+	2228695	2310119	9.237220	2.460919	4.758224
ENSG00000149527	PLCH2	1	+	2425980	2505530	0.275948	0.073516	0.142145
ENSG00000224387	RP3-395M20.2	1	-	2492300	2493258	0.000000	0.000000	0.000000
ENSG00000229393	RP3-395M20.3	1	-	2493437	2494479	0.583658	0.155494	0.300651
ENSG00000197921	HES5	1	-	2528745	2530245	1.324655	0.352906	0.682349
ENSG00000272449	RP3-395M20.12	1	+	2546465	2547460	1.959839	0.522395	1.010058
ENSG00000157881	PANK4	1	-	2508533	2526600	15.004202	3.997320	7.728878
ENSG00000157916	RER1	1	+	2391775	2405444	66.918472	17.827978	34.470657
ENSG00000157911	PEX10	1	-	2403964	2413797	45.560966	12.138052	23.469105
ENSG00000228037	RP3-395M20.9	1	+	2581560	2584533	4.560703	1.215032	2.349283
ENSG00000169717	ACTRT2	1	+	3021483	3022903	0.106263	0.028497	0.055100
ENSG00000238164	RP3-395M20.8	1	-	2549920	2557031	4.291755	1.143381	2.210744
ENSG00000157873	TNFRSF14	1	+	2555639	2565382	80.173096	21.359186	41.298306
ENSG00000225931	RP3-395M20.7	1	+	2566410	2569888	1.358905	0.362030	0.699991
ENSG00000157870	FAM213B	1	+	2586491	2591469	34.166859	9.102509	17.599836
ENSG00000142606	MMEL1	1	-	2590639	2632990	0.781020	0.208074	0.402315
ENSG00000237058	RP13-436F16.1	1	+	2632568	2636620	0.000000	0.000000	0.000000
ENSG00000215912	TTC34	1	-	2635976	2801721	1.204576	0.484134	0.936080
ENSG00000272088	RP11-168F9.2	1	+	3487246	3487627	1.039267	0.276875	0.535341
ENSG00000130762	ARHGEF16	1	+	3454426	3481113	8.561577	2.280919	4.410190
ENSG00000238260	RP11-46F15.2	1	-	3623190	3624743	28.655949	7.634328	14.761087
ENSG00000177133	LINC00982	1	-	3059615	3068437	37.096073	19.890640	38.458851
ENSG00000142611	PRDM16	1	+	3069168	3438621	22.378176	5.961846	11.527317
ENSG00000226286	RP1-163G9.2	1	-	3132927	3133709	0.490405	0.130650	0.252615
ENSG00000279839	RP11-193J6.1	1	+	3205988	3208664	0.366829	0.097728	0.188959
ENSG00000272235	RP11-22L13.1	1	-	3306636	3310096	0.131176	0.034947	0.067571
ENSG00000162591	MEGF6	1	-	3489920	3611495	5.100151	1.358749	2.627161
ENSG00000207776	MIR551A	1	-	3560695	3560790	0.218750	0.058278	0.112681
ENSG00000158109	TPRG1L	1	+	3625002	3630127	77.916130	20.757900	40.135708
ENSG00000162592	CCDC27	1	+	3752398	3771645	0.180328	0.048042	0.092890
ENSG00000235169	SMIM1	1	+	3772788	3775982	5.640461	1.502694	2.905482
ENSG00000116213	WRAP73	1	-	3630767	3652761	14.244279	3.794867	7.337431
ENSG00000078900	TP73	1	+	3652520	3736201	0.357852	0.095337	0.184335
ENSG00000227589	RP5-1092A11.5	1	-	3658938	3668772	0.000000	0.000000	0.000000
ENSG00000235131	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
ENSG00000227372	TP73-AS1	1	-	3735601	3747336	48.450874	17.178629	33.215134
ENSG00000276189	TP73-AS1	1	+	3736943	3737103	0.000000	0.000000	0.000000
ENSG00000130764	LRRC47	1	-	3778558	3796504	33.482174	8.920099	17.247145
ENSG00000266075	RN7SL574P	1	+	3782815	3783111	2.360269	0.628807	1.215808
ENSG00000272153	RP1-286D6.5	1	+	3785008	3785538	24.152542	6.434560	12.441319
